Los Angeles Lakers
TRB
Jabari Parker,36:53,31:20,33:40,27:27,25:13,28:02,27:16,20:31,27:29,33:04,24:22,41:58,27:08,27:31
O.J. Mayo,24:14,28:05,19:21,21:57,26:31,19:17,28:08,29:02,25:35,18:13,23:27,38:40,9:04,23:14
Jerryd Bayless,14:13,13:50,20:47,19:46,20:01,21:37,24:43,20:46,18:44,16:42,19:47,14:25,9:11,13:39
Giannis Antetokounmpo,24:00,25:53,12:42,17:15,26:56,27:10,30:03,25:40,30:52,32:24,17:53,47:55,15:02,35:48
Jared Dudley,26:10,15:40,14:04,26:03,17:38,19:58,21:28,18:58,21:56,10:03,20:42,11:55,18:30,12:12
Zaza Pachulia,14:28,,14:08,20:21,18:26,16:57,14:49,22:29,14:54,25:17,34:33,28:58,8:38,25:57
John Henson,12:24,21:16,16:10,8:48,11:37,6:25,14:55,5:08,16:45,2:31,13:22,19:15,18:22,
PTS
Nate Wolters,,0,,,,,,6,4,3,,,2,
Larry Sanders,10,8,8,0,6,7,4,4,4,11,,4,8,5
Damien Inglis,,,,,,,,,,,,,,
Khris Middleton,17,12,6,8,11,,4,,,10,13,6,3,3
Brandon Knight,22,13,24,23,10,17,14,16,24,20,14,18,11,27
Ersan Ilyasova,6,0,8,5,7,8,11,2,8,2,20,14,14,13
Johnny O'Bryant,,,,,,,,,,,,,,
Jabari Parker,8,11,13,10,8,18,13,6,6,13,12,23,15,6
O.J. Mayo,17,25,3,9,9,6,9,19,6,8,11,21,0,10
Jerryd Bayless,4,6,20,10,8,8,3,6,0,2,9,4,0,5
Giannis Antetokounmpo,10,8,4,11,13,9,18,14,19,11,13,18,7,20
Jared Dudley,3,4,4,2,5,9,5,4,2,0,7,2,6,5
Zaza Pachulia,4,,2,9,3,6,4,8,2,11,14,4,5,6
John Henson,5,6,2,0,6,4,8,0,10,0,4,8,6,
3P%
Nate Wolters,,.000,,,,,,.000,,,,,.000,
Larry Sanders,,,,,,,,,,,,,,
Damien Inglis,,,,,,,,,,,,,,
Khris Middleton,.000,.400,.333,,.000,,.000,,,.333,.600,.000,.000,.333
Brandon Knight,.500,.250,.750,.667,.000,.500,.500,.200,.250,.571,.250,.200,.333,.600
Ersan Ilyasova,,.000,.500,.250,1.000,.000,.000,.000,.000,.000,.750,,.500,.000
Johnny O'Bryant,,,,,,,,,,,,,,
Jabari Parker,,.333,.333,.000,,.000,.500,,,.000,.000,,1.000,.000
O.J. Mayo,.500,.714,.000,.333,.167,.250,.200,.286,.000,.000,1.000,.375,,.000
Jerryd Bayless,,.000,1.000,.667,,.000,.333,,.000,.000,.000,.000,.000,
Giannis Antetokounmpo,1.000,,.000,.500,.000,,.000,,.000,,,.000,,
Jared Dudley,1.000,.000,.000,.000,.500,.667,.500,.000,,,1.000,.000,.333,.500
Zaza Pachulia,,,,,,,,,,.000,,,,
John Henson,,,,,,,,,,,,,,
TRB
Memphis Grizzlies
TRB
Jordan Adams,,,,0,,,,,,,0,1,2
Tayshaun Prince,,1,3,5,,,2,,0,2,,3,7
Beno Udrih,1,3,2,2,2,1,0,1,1,1,1,,2
Jarnell Stokes,,,,,,,,,,,2,3,1
Mike Conley,1,2,4,3,1,3,0,1,1,2,2,10,4
Quincy Pondexter,0,1,0,4,5,0,2,1,0,,3,1,
Marc Gasol,9,6,8,11,5,9,4,8,7,8,6,12,8
Vince Carter,1,0,4,2,1,3,,2,4,4,2,2,2
Kosta Koufos,1,5,6,3,5,7,2,3,1,4,6,,1
Tony Allen,3,4,4,11,3,4,2,7,4,5,2,,
Jon Leuer,3,1,2,0,6,1,6,2,3,1,4,,7
Courtney Lee,1,4,,,3,3,8,3,1,4,3,,0
Zach Randolph,13,13,12,11,6,7,14,10,8,22,7,18,16
AST
Jordan Adams,,,,0,,,,,,,1,2,2
Tayshaun Prince,,1,1,0,,,1,,1,0,,1,1
Beno Udrih,1,2,5,4,3,3,1,3,0,1,6,,3
Jarnell Stokes,,,,,,,,,,,0,0,1
Mike Conley,6,4,7,5,11,5,4,3,11,4,6,5,8
Quincy Pondexter,1,3,0,0,0,1,1,0,1,,4,1,
Marc Gasol,3,2,2,2,6,3,1,9,2,3,3,4,2
Vince Carter,1,0,0,0,0,2,,3,2,3,1,3,4
Kosta Koufos,0,1,1,1,1,0,1,0,0,0,1,,0
Tony Allen,5,3,0,2,1,3,3,0,2,1,0,,
Jon Leuer,0,1,0,1,0,0,0,1,0,0,2,,4
Courtney Lee,3,2,,,3,2,2,2,3,2,2,,2
Zach Randolph,1,1,0,4,0,2,1,0,2,4,1,0,4
3P
Jordan Adams,,,,0,,,,,,,0,1,0
Tayshaun Prince,,1,0,1,,,0,,0,1,,0,1
Beno Udrih,0,1,0,1,0,1,0,0,0,0,0,,0
Jarnell Stokes,,,,,,,,,,,0,0,0
Mike Conley,1,3,0,0,3,3,0,2,1,2,1,1,3
Quincy Pondexter,1,0,0,1,2,0,0,0,1,,3,0,
Marc Gasol,0,0,0,0,0,0,0,0,0,0,0,0,0
Vince Carter,0,1,3,1,0,1,,1,3,0,0,1,2
Kosta Koufos,0,0,0,0,0,0,0,0,0,0,0,,0
Tony Allen,0,0,0,0,0,1,0,0,0,0,0,,
Jon Leuer,0,0,0,0,0,0,0,0,0,0,0,,1
Courtney Lee,2,1,,,4,3,2,1,1,1,3,,1
Zach Randolph,0,0,0,0,0,0,1,0,0,0,0,0,0
MP
Jordan Adams,,,,0:45,,,,,,,10:00,17:14,12:31
Tayshaun Prince,,17:53,18:14,33:01,,,27:16,,10:48,15:15,,34:18,26:26
Beno Udrih,14:01,16:51,21:12,17:23,18:47,13:00,18:58,18:03,9:16,18:38,24:47,,25:43
Jarnell Stokes,,,,,,,,,,,6:16,8:54,1:23
Mike Conley,33:59,33:13,33:43,30:14,29:13,35:00,28:34,35:21,38:44,32:40,23:23,42:28,27:30
Quincy Pondexter,11:13,22:31,16:47,26:15,26:43,16:04,11:06,1:56,7:59,,29:47,24:33,
Marc Gasol,36:55,32:50,35:39,39:59,35:23,40:46,33:51,32:10,37:25,37:48,25:12,41:05,29:37
Vince Carter,16:22,5:46,20:30,15:21,9:20,19:08,,21:33,17:04,18:58,7:53,27:54,21:52
Kosta Koufos,4:56,22:20,19:43,7:39,12:37,15:26,10:00,24:51,10:33,13:47,17:24,,15:28
Tony Allen,33:13,31:42,33:45,29:46,23:10,25:23,23:47,29:18,24:20,27:23,18:13,,
Jon Leuer,19:14,7:58,11:39,6:15,16:13,5:15,16:07,9:04,13:41,7:21,21:00,,22:15
Courtney Lee,35:30,16:11,,,39:08,35:25,34:26,38:09,35:55,31:06,30:07,,29:58
Zach Randolph,34:37,32:45,28:48,33:22,29:26,34:33,35:55,29:35,34:15,37:04,25:58,38:02,27:17
PTS
Jordan Adams,,,,0,,,,,,,1,3,2
Tayshaun Prince,,6,2,14,,,8,,2,3,,15,7
Beno Udrih,2,9,6,9,6,5,4,16,4,8,13,,9
Jarnell Stokes,,,,,,,,,,,4,4,0
Mike Conley,16,17,9,11,24,20,7,23,22,18,19,19,15
Quincy Pondexter,4,0,2,5,7,2,7,0,3,,13,4,
Marc Gasol,32,20,22,16,18,8,18,8,20,23,9,22,32
Vince Carter,4,3,9,9,4,8,,6,11,2,2,7,8
Kosta Koufos,0,3,1,0,0,4,2,14,8,7,10,,4
Tony Allen,8,5,6,12,9,9,7,12,0,2,6,,
Jon Leuer,0,0,2,2,2,2,6,2,8,3,13,,19
Courtney Lee,14,12,,,22,17,11,15,16,12,15,,5
Zach Randolph,25,22,12,15,10,16,22,11,17,17,14,18,16
3P%
Jordan Adams,,,,,,,,,,,,.500,
Tayshaun Prince,,.500,.000,.500,,,.000,,,.500,,,.500
Beno Udrih,.000,.500,,.333,.000,.333,.000,.000,,.000,.000,,.000
Jarnell Stokes,,,,,,,,,,,,,
Mike Conley,.250,.375,.000,.000,.750,.750,.000,.500,.333,1.000,.333,1.000,.750
Quincy Pondexter,.500,.000,.000,.333,.400,.000,.000,.000,1.000,,.375,.000,
Marc Gasol,,,,,,,,,,.000,,,.000
Vince Carter,.000,.500,.600,.250,.000,.250,,.500,.750,.000,.000,.200,.500
Kosta Koufos,,,,,,,,,,,,,
Tony Allen,,.000,,.000,,.500,,,,,,,
Jon Leuer,,,.000,,,,,,,,,,.500
Courtney Lee,.500,1.000,,,.800,1.000,.400,.333,1.000,.333,.750,,.500
Zach Randolph,,,,,,,1.000,,,,,,
Toronto Raptors
TRB
Greg Stiemsma,,,,3,1,,0,,,,,4,1
Chuck Hayes,,,3,1,2,,1,,,,1,4,3
Patrick Patterson,5,8,0,8,3,5,3,4,3,5,4,8,6
Greivis Vasquez,2,1,2,3,2,3,4,2,2,4,3,2,2
Lucas Nogueira,,,,,,,,,,,,5,
Terrence Ross,3,3,1,3,2,5,5,4,3,1,2,2,1
James Johnson,,0,3,3,4,3,2,4,10,5,4,,
Amir Johnson,10,5,,,,7,3,2,5,3,9,2,4
Louis Williams,1,2,0,2,2,1,0,0,1,2,2,1,4
DeMar DeRozan,11,8,3,3,0,3,6,4,1,3,5,5,5
Bruno Caboclo,,,,,,,,,,,,1,
Tyler Hansbrough,,2,6,6,7,5,3,6,1,2,3,1,
Jonas Valanciunas,8,11,8,2,,9,5,7,8,14,5,12,5
Landry Fields,,0,,,,0,0,,,,0,2,
Kyle Lowry,6,3,2,3,4,11,2,6,8,3,3,9,3
AST
Greg Stiemsma,,,,1,0,,0,,,,,0,0
Chuck Hayes,,,1,0,0,,2,,,,2,1,3
Patrick Patterson,2,2,1,2,2,1,3,0,0,1,1,3,3
Greivis Vasquez,3,2,2,4,0,3,6,0,1,0,3,6,2
Lucas Nogueira,,,,,,,,,,,,0,
Terrence Ross,3,0,0,1,2,1,1,0,2,2,1,2,0
James Johnson,,2,0,0,5,4,0,3,2,1,2,,
Amir Johnson,2,0,,,,2,1,1,1,2,5,1,0
Louis Williams,1,2,1,0,1,0,1,0,0,2,1,2,1
DeMar DeRozan,3,1,1,3,6,1,2,4,2,2,4,5,3
Bruno Caboclo,,,,,,,,,,,,1,
Tyler Hansbrough,,0,0,0,1,0,1,1,1,0,0,0,
Jonas Valanciunas,0,1,2,1,,0,0,1,2,0,0,0,0
Landry Fields,,0,,,,0,0,,,,0,1,
Kyle Lowry,10,5,3,5,3,10,3,7,8,4,7,5,8
3P
Greg Stiemsma,,,,0,0,,0,,,,,0,0
Chuck Hayes,,,0,0,0,,0,,,,0,0,0
Patrick Patterson,2,0,0,2,4,1,0,3,1,2,1,0,1
Greivis Vasquez,2,0,2,1,1,0,1,0,0,2,1,1,1
Lucas Nogueira,,,,,,,,,,,,0,
Terrence Ross,3,2,0,1,0,4,4,4,2,0,3,3,0
James Johnson,,0,0,0,1,0,1,0,0,0,0,,
Amir Johnson,0,0,,,,0,1,0,1,0,0,1,1
Louis Williams,1,0,0,2,0,1,1,1,1,2,2,5,3
DeMar DeRozan,0,0,1,1,0,0,0,0,0,0,0,0,0
Bruno Caboclo,,,,,,,,,,,,2,
Tyler Hansbrough,,0,0,0,0,0,0,0,0,0,0,0,
Jonas Valanciunas,0,0,0,0,,0,0,0,0,0,0,0,0
Landry Fields,,0,,,,0,0,,,,0,0,
Kyle Lowry,0,2,1,0,2,2,0,1,3,2,2,3,2
MP
Greg Stiemsma,,,,12:34,12:21,,2:32,,,,,11:16,1:29
Chuck Hayes,,,11:30,7:08,12:08,,6:17,,,,10:02,13:05,15:22
Patrick Patterson,23:47,24:59,14:51,35:51,26:42,27:27,20:31,29:23,24:12,25:05,20:44,22:04,24:21
Greivis Vasquez,17:19,18:14,25:09,18:17,20:00,16:11,26:01,15:36,13:59,14:14,14:16,25:56,17:46
Lucas Nogueira,,,,,,,,,,,,8:45,
Terrence Ross,28:17,28:38,17:09,24:46,24:14,29:23,29:16,27:49,32:39,22:40,33:48,23:45,18:28
James Johnson,,13:51,19:01,20:14,21:29,21:51,16:37,21:08,21:37,24:15,13:56,,
Amir Johnson,31:21,24:01,,,,21:11,18:27,22:11,30:06,22:55,34:28,19:51,28:25
Louis Williams,15:17,17:23,20:37,18:50,24:01,16:21,17:34,15:39,15:43,23:41,17:46,19:24,29:26
DeMar DeRozan,34:58,29:41,40:49,30:43,39:42,35:36,25:42,33:07,33:33,36:23,37:56,28:36,41:49
Bruno Caboclo,,,,,,,,,,,,12:00,
Tyler Hansbrough,,20:12,18:56,24:26,26:50,23:31,13:47,18:42,17:53,8:17,13:54,7:00,
Jonas Valanciunas,20:40,25:11,28:39,12:49,,28:36,23:01,20:27,22:59,34:06,22:11,20:59,26:23
Landry Fields,,1:06,,,,0:57,6:17,,,,4:39,8:45,
Kyle Lowry,34:18,32:50,36:36,30:43,35:30,33:54,24:32,36:18,34:17,33:06,37:10,25:34,36:31
PTS
Greg Stiemsma,,,,4,6,,0,,,,,2,0
Chuck Hayes,,,0,0,2,,0,,,,0,2,3
Patrick Patterson,10,2,0,14,14,7,2,12,3,16,7,2,5
Greivis Vasquez,12,6,12,10,7,2,13,4,7,8,3,11,7
Lucas Nogueira,,,,,,,,,,,,2,
Terrence Ross,13,10,6,9,2,18,17,17,12,4,16,13,2
James Johnson,,2,12,8,8,6,5,8,6,16,5,,
Amir Johnson,16,14,,,,6,5,12,14,2,8,9,6
Louis Williams,8,5,8,12,11,13,16,14,3,13,13,22,36
DeMar DeRozan,15,26,30,16,23,25,24,16,10,27,21,7,20
Bruno Caboclo,,,,,,,,,,,,8,
Tyler Hansbrough,,5,2,2,12,4,5,7,0,0,0,0,
Jonas Valanciunas,17,10,14,6,,9,12,4,8,17,10,18,8
Landry Fields,,0,,,,0,2,,,,0,8,
Kyle Lowry,11,21,22,9,35,13,14,19,20,19,18,20,23
3P%
Greg Stiemsma,,,,,,,,,,,,,
Chuck Hayes,,,,,,,,,,,,,
Patrick Patterson,.286,.000,.000,1.000,.667,.333,.000,1.000,.333,.400,.500,.000,.500
Greivis Vasquez,.333,.000,.333,.143,.500,.000,.500,.000,.000,1.000,.250,.500,.333
Lucas Nogueira,,,,,,,,,,,,,
Terrence Ross,.600,.400,.000,.167,.000,.667,.571,.800,.286,.000,.500,.600,.000
James Johnson,,,,.000,.500,.000,.500,.000,,.000,.000,,
Amir Johnson,,.000,,,,,1.000,,1.000,,.000,1.000,.333
Louis Williams,.250,,.000,.400,.000,.333,.500,.333,.333,.400,.500,.714,.375
DeMar DeRozan,.000,.000,1.000,.333,.000,,,.000,.000,.000,.000,,.000
Bruno Caboclo,,,,,,,,,,,,.667,
Tyler Hansbrough,,,,,.000,,,,,,,,
Jonas Valanciunas,,,,,,,,,,,,,
Landry Fields,,,,,,,,,,,,,
Kyle Lowry,.000,.400,.500,.000,.667,.333,.000,.200,.429,.500,.250,.600,.400
Utah Jazz
TRB
Gordon Hayward,8,4,10,7,4,5,4,8,7,3,1,4,5,8
Enes Kanter,5,4,2,9,5,10,11,3,5,5,5,15,5,4
Ian Clark,,0,0,,,2,,,0,,0,,1,
Jeremy Evans,,,,,,0,,0,,,0,0,2,
Derrick Favors,7,11,9,3,10,7,12,8,6,12,6,7,9,11
Rudy Gobert,3,8,8,4,4,3,1,5,3,4,8,5,5,7
Steve Novak,,1,0,0,,1,,0,0,1,,,3,2
Alec Burks,3,1,6,4,4,2,3,4,2,4,10,14,4,4
Trey Burke,1,3,2,4,3,2,2,2,3,1,3,1,3,0
Joe Ingles,0,1,2,0,0,3,3,1,0,2,3,4,2,0
Rodney Hood,2,2,2,6,5,3,,,,,,,,
Dante Exum,0,0,2,1,2,2,3,4,1,0,2,1,4,1
AST
Gordon Hayward,7,6,3,5,7,4,4,5,1,6,5,2,2,3
Enes Kanter,0,0,0,1,1,0,0,0,2,0,0,0,3,0
Ian Clark,,0,0,,,0,,,0,,0,,1,
Jeremy Evans,,,,,,0,,0,,,0,0,1,
Derrick Favors,2,2,1,1,2,1,2,1,3,2,2,2,1,1
Rudy Gobert,0,1,0,1,0,3,1,0,0,1,0,0,1,0
Steve Novak,,0,0,0,,0,,0,0,0,,,2,0
Alec Burks,2,2,3,3,5,3,4,1,3,4,3,3,0,3
Trey Burke,4,7,4,4,2,3,3,8,11,8,5,9,5,4
Joe Ingles,0,2,3,2,1,0,0,1,4,1,4,1,5,1
Rodney Hood,0,2,0,3,1,0,,,,,,,,
Dante Exum,1,0,3,2,5,5,5,0,2,2,2,5,5,1
3P
Gordon Hayward,0,2,3,5,0,2,2,2,1,2,0,1,1,2
Enes Kanter,0,1,0,0,1,0,0,1,2,0,1,0,0,0
Ian Clark,,1,0,,,1,,,0,,0,,1,
Jeremy Evans,,,,,,0,,0,,,0,0,0,
Derrick Favors,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rudy Gobert,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Novak,,2,1,0,,0,,0,0,1,,,3,0
Alec Burks,1,3,0,1,1,1,0,0,1,1,1,2,1,0
Trey Burke,0,2,0,0,2,3,1,1,1,3,0,3,0,2
Joe Ingles,0,0,0,0,0,0,3,1,0,2,1,1,0,1
Rodney Hood,1,0,0,2,2,0,,,,,,,,
Dante Exum,1,0,3,0,0,2,0,1,0,1,1,3,0,0
MP
Gordon Hayward,38:08,35:30,34:29,36:01,36:33,28:31,39:29,36:07,31:56,37:52,30:04,29:59,26:08,38:50
Enes Kanter,22:05,19:37,15:30,26:30,27:22,26:49,30:40,25:02,28:52,12:21,29:50,26:58,19:49,17:33
Ian Clark,,3:31,1:34,,,7:34,,,4:20,,2:08,,15:54,
Jeremy Evans,,,,,,3:51,,0:12,,,2:08,2:28,4:27,
Derrick Favors,27:12,34:45,30:23,26:27,34:56,25:33,35:22,34:49,36:02,31:15,28:40,25:36,20:57,33:40
Rudy Gobert,20:07,12:30,17:37,15:25,13:03,23:31,12:38,13:11,11:58,16:45,17:59,16:23,17:39,14:20
Steve Novak,,7:40,3:20,0:13,,3:51,,0:33,0:06,8:51,,,16:59,6:47
Alec Burks,35:55,25:57,32:55,31:34,33:02,32:14,36:00,38:13,36:39,38:45,35:43,37:52,25:10,31:12
Trey Burke,38:23,34:27,32:09,31:26,22:37,26:48,24:12,35:33,34:57,35:22,33:52,37:22,25:38,34:16
Joe Ingles,4:10,11:06,14:40,10:17,13:08,16:01,23:30,14:55,17:19,20:34,23:56,25:20,24:21,20:33
Rodney Hood,21:11,16:38,15:34,18:08,13:48,5:56,,,,,,,,
Dante Exum,9:37,19:25,17:37,16:34,24:56,26:56,20:49,19:12,18:49,16:51,17:40,15:24,22:22,19:09
PTS
Gordon Hayward,8,16,24,27,21,12,17,30,11,33,12,13,12,31
Enes Kanter,10,11,3,17,18,8,14,18,16,6,18,16,18,8
Ian Clark,,3,2,,,3,,,2,,0,,6,
Jeremy Evans,,,,,,0,,0,,,0,0,2,
Derrick Favors,16,17,32,6,21,6,16,13,20,21,18,10,10,13
Rudy Gobert,2,5,6,4,7,8,2,3,3,4,8,6,12,5
Steve Novak,,6,3,0,,0,,0,0,3,,,9,0
Alec Burks,18,15,10,16,11,14,14,9,22,9,10,20,9,2
Trey Burke,15,16,7,6,6,11,7,5,11,13,12,17,2,20
Joe Ingles,0,2,0,0,0,2,10,3,0,6,3,5,3,3
Rodney Hood,5,0,7,6,6,0,,,,,,,,
Dante Exum,5,2,10,7,3,11,9,3,2,3,6,9,2,2
3P%
Gordon Hayward,.000,.286,.600,.417,.000,.286,.333,.667,.500,.333,.000,.143,.500,.667
Enes Kanter,.000,.500,.000,.000,.500,.000,,.500,.500,,.500,.000,,.000
Ian Clark,,1.000,,,,1.000,,,.000,,.000,,1.000,
Jeremy Evans,,,,,,,,,,,,,,
Derrick Favors,,,,,,,,,,,,,,
Rudy Gobert,,,,,,,,,.000,,,,,
Steve Novak,,.667,1.000,,,.000,,,,.333,,,.600,.000
Alec Burks,.500,.600,.000,.333,.500,.500,.000,.000,.200,1.000,.500,.667,.500,.000
Trey Burke,.000,.333,.000,.000,.400,.375,.333,.125,.200,.600,.000,.600,.000,.400
Joe Ingles,.000,.000,.000,,.000,.000,1.000,.333,.000,.500,.333,.500,.000,1.000
Rodney Hood,.250,.000,.000,.667,.400,.000,,,,,,,,
Dante Exum,1.000,.000,.750,.000,.000,.500,.000,.250,.000,.333,1.000,.600,.000,.000
Phoenix Suns
TRB
Markieff Morris,3,11,7,10,5,3,7,5,6,6,7,4,4,6
Eric Bledsoe,6,9,4,0,5,5,0,4,11,6,4,6,5,9
Goran Dragic,5,3,4,7,1,3,2,3,2,1,6,3,0,2
Shavlik Randolph,5,,1,,0,0,,,,0,,,5,1
Anthony Tolliver,6,2,4,2,2,,2,1,2,0,1,,3,3
P.J. Tucker,,,,5,11,7,5,3,4,4,,7,8,8
Isaiah Thomas,1,2,3,3,1,1,3,4,2,2,3,3,3,3
Archie Goodwin,1,,0,,,,0,,,2,,,2,2
Zoran Dragic,,,,,,,,,,0,,,,
Gerald Green,1,5,4,3,3,0,3,5,1,3,3,3,2,3
Marcus Morris,1,3,1,6,1,7,9,4,7,3,5,1,4,0
Miles Plumlee,6,4,2,7,2,16,8,10,7,5,1,10,5,8
Alex Len,5,11,3,9,4,0,0,5,3,11,7,4,4,5
AST
Markieff Morris,2,3,1,5,1,0,0,3,2,0,5,3,0,2
Eric Bledsoe,9,3,8,1,4,8,3,3,5,10,7,4,7,5
Goran Dragic,2,1,1,4,3,4,3,6,2,2,7,4,1,3
Shavlik Randolph,0,,0,,0,0,,,,0,,,2,0
Anthony Tolliver,0,0,0,1,0,,0,1,0,0,0,,1,1
P.J. Tucker,,,,2,2,0,3,1,0,1,,1,2,2
Isaiah Thomas,3,4,2,9,2,4,7,2,3,7,4,2,8,2
Archie Goodwin,1,,2,,,,0,,,0,,,0,0
Zoran Dragic,,,,,,,,,,0,,,,
Gerald Green,2,0,0,1,0,0,0,3,0,2,0,4,1,2
Marcus Morris,1,2,1,4,1,2,0,0,2,2,7,1,0,0
Miles Plumlee,0,1,0,0,0,1,1,1,2,1,0,1,1,0
Alex Len,0,1,2,1,0,0,0,0,0,1,0,1,1,0
3P
Markieff Morris,1,0,0,1,2,1,0,1,2,0,1,0,1,0
Eric Bledsoe,3,1,0,0,2,1,0,1,3,0,0,0,1,0
Goran Dragic,0,0,0,0,0,1,3,3,0,2,3,0,1,1
Shavlik Randolph,0,,0,,0,0,,,,0,,,0,0
Anthony Tolliver,2,0,1,0,1,,1,0,0,0,0,,3,3
P.J. Tucker,,,,1,1,3,0,0,1,2,,2,0,0
Isaiah Thomas,5,0,2,1,1,1,1,0,0,2,0,1,2,2
Archie Goodwin,0,,0,,,,0,,,0,,,1,0
Zoran Dragic,,,,,,,,,,0,,,,
Gerald Green,0,1,2,2,1,2,4,3,0,4,1,0,1,5
Marcus Morris,5,0,2,1,0,1,3,0,2,1,3,1,3,1
Miles Plumlee,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Len,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP
Markieff Morris,25:52,32:52,31:43,31:26,33:05,31:53,24:49,33:46,36:29,23:53,39:17,29:12,22:50,24:12
Eric Bledsoe,26:08,39:11,29:20,21:26,36:25,42:33,21:37,23:16,37:55,33:53,30:11,36:18,21:38,25:23
Goran Dragic,26:12,34:28,33:31,29:29,25:37,46:19,29:14,34:50,32:01,33:03,32:29,31:05,21:36,22:58
Shavlik Randolph,12:50,,4:44,,1:51,8:11,,,,1:57,,,10:33,4:21
Anthony Tolliver,11:46,16:42,10:37,8:34,7:38,,10:49,8:49,7:58,3:35,5:06,,22:34,23:48
P.J. Tucker,,,,19:53,25:57,37:28,29:14,23:40,23:17,21:16,,30:27,22:25,25:06
Isaiah Thomas,20:17,29:09,21:10,30:51,25:36,17:19,26:51,22:41,19:41,27:29,21:27,22:36,24:15,22:47
Archie Goodwin,9:48,,10:03,,,,1:21,,,1:57,,,15:48,5:11
Zoran Dragic,,,,,,,,,,1:57,,,,
Gerald Green,22:00,18:53,30:21,23:18,19:49,13:44,18:40,26:32,7:41,28:26,19:55,22:21,10:34,22:08
Marcus Morris,29:07,22:19,21:53,34:05,21:30,41:19,33:20,22:10,28:00,18:09,31:31,22:21,17:42,15:16
Miles Plumlee,24:48,14:46,23:31,20:39,18:06,40:47,35:03,32:24,32:54,18:36,19:16,23:17,11:21,22:47
Alex Len,18:42,31:40,17:48,20:19,24:26,10:27,7:41,11:52,14:04,25:49,28:44,16:23,19:00,20:52
PTS
Markieff Morris,12,20,13,23,20,16,8,9,12,5,30,10,18,13
Eric Bledsoe,16,12,10,6,23,23,9,11,22,1,15,18,13,9
Goran Dragic,18,10,10,16,6,22,19,18,12,19,22,12,10,11
Shavlik Randolph,3,,0,,0,0,,,,0,,,0,2
Anthony Tolliver,7,1,5,0,3,,3,0,0,0,0,,11,11
P.J. Tucker,,,,3,5,15,2,6,7,8,,16,4,5
Isaiah Thomas,23,23,10,22,15,3,22,21,9,19,5,5,23,16
Archie Goodwin,0,,5,,,,0,,,1,,,11,0
Zoran Dragic,,,,,,,,,,0,,,,
Gerald Green,4,10,16,26,11,6,19,28,0,26,7,12,11,23
Marcus Morris,21,4,12,12,4,9,17,6,17,3,13,5,11,6
Miles Plumlee,10,4,6,2,2,15,6,8,12,8,0,2,2,4
Alex Len,3,10,4,2,2,3,2,5,4,17,19,6,4,6
3P%
Markieff Morris,.250,.000,.000,.333,.667,.500,.000,.500,.500,.000,.333,.000,.333,
Eric Bledsoe,.750,.500,.000,,1.000,.200,.000,1.000,.429,.000,,.000,.500,.000
Goran Dragic,.000,.000,.000,.000,.000,.500,1.000,.500,.000,.333,.500,.000,.333,.250
Shavlik Randolph,.000,,,,,.000,,,,,,,.000,
Anthony Tolliver,1.000,.000,.500,.000,.333,,.500,.000,.000,,,,.375,.429
P.J. Tucker,,,,.333,1.000,.375,.000,.000,.500,.667,,.500,.000,.000
Isaiah Thomas,.714,.000,.400,.333,.250,.250,.200,.000,.000,.400,.000,1.000,1.000,.400
Archie Goodwin,,,,,,,,,,,,,.333,.000
Zoran Dragic,,,,,,,,,,.000,,,,
Gerald Green,.000,.250,.250,.500,.250,.333,.571,.333,.000,.500,.250,.000,1.000,.556
Marcus Morris,.556,.000,.400,.333,.000,.333,.375,.000,.333,.333,.600,.333,.500,1.000
Miles Plumlee,,,,,,,,,,,,,,
Alex Len,,,,,,,,,,,,,,
Sacramento Kings
TRB
Omri Casspi,2,4,6,1,6,4,2,3,2,5,5,1,2
Nik Stauskas,0,2,0,0,0,3,0,0,1,0,1,0,1
Carl Landry,7,4,1,1,4,8,1,3,4,6,9,4,2
Ryan Hollins,1,0,,,1,,,0,0,,0,1,
Derrick Williams,2,,0,4,0,0,,0,,0,,2,6
Ramon Sessions,0,0,0,2,0,3,0,3,1,3,,0,1
Darren Collison,4,8,5,4,0,2,5,,2,2,2,6,2
Ben McLemore,2,4,1,5,7,3,2,4,4,4,3,1,9
DeMarcus Cousins,11,9,17,5,11,18,7,11,12,10,17,14,18
Eric Moreland,,,,,,,,,,,,,
Reggie Evans,5,6,2,14,5,5,5,6,4,,,,
Jason Thompson,7,4,7,10,3,5,4,4,7,9,9,4,3
Ray McCallum,0,,,0,0,0,1,1,,,2,0,
Rudy Gay,9,8,7,4,3,9,10,8,7,3,4,7,6
AST
Omri Casspi,1,1,3,4,1,2,1,1,0,0,2,0,2
Nik Stauskas,0,0,1,0,2,2,1,1,1,0,1,0,1
Carl Landry,0,0,1,1,1,1,0,0,0,2,0,1,0
Ryan Hollins,0,0,,,0,,,0,0,,0,1,
Derrick Williams,0,,0,1,1,0,,0,,0,,2,0
Ramon Sessions,1,1,0,3,1,4,3,0,2,1,,2,2
Darren Collison,8,8,4,6,8,3,7,,5,5,11,12,7
Ben McLemore,1,1,0,0,3,0,2,0,0,1,1,0,3
